geometry_wkt,density
"POLYGON ((-73.9785194566204 40.76594078100687, -73.97849187029095 40.76774221493986, -73.98086127297606 40.76776316519718, -73.98088879534563 40.76596172994108, -73.9785194566204 40.76594078100687))",5
"POLYGON ((-73.97849187029095 40.76774221493986, -73.97846428146555 40.76954364829323, -73.9808337481163 40.76956459987375, -73.98086127297606 40.76776316519718, -73.97849187029095 40.76774221493986))",0
"POLYGON ((-73.97846428146555 40.76954364829323, -73.97843669014395 40.771345081067025, -73.98080622076611 40.77136603397081, -73.9808337481163 40.76956459987375, -73.97846428146555 40.76954364829323))",4
"POLYGON ((-73.97843669014395 40.771345081067025, -73.97840909632586 40.773146513261224, -73.98077869092525 40.773167467488335, -73.98080622076611 40.77136603397081, -73.97843669014395 40.771345081067025))",4
"POLYGON ((-73.97840909632586 40.773146513261224, -73.97838150001105 40.77494794487581, -73.98075115859345 40.774968900426316, -73.98077869092525 40.773167467488335, -73.97840909632586 40.773146513261224))",5
"POLYGON ((-73.97838150001105 40.77494794487581, -73.97835390119928 40.776749375910775, -73.98072362377046 40.77677033278476, -73.98075115859345 40.774968900426316, -73.97838150001105 40.77494794487581))",7
"POLYGON ((-73.97835390119928 40.776749375910775, -73.97832629989027 40.77855080636613, -73.98069608645602 40.778571764563644, -73.98072362377046 40.77677033278476, -73.97835390119928 40.776749375910775))",6
"POLYGON ((-73.97832629989027 40.77855080636613, -73.97829869608375 40.78035223624183, -73.98066854664988 40.78037319576296, -73.98069608645602 40.778571764563644, -73.97832629989027 40.77855080636613))",5
"POLYGON ((-73.97829869608375 40.78035223624183, -73.97827108977951 40.78215366553791, -73.98064100435178 40.78217462638272, -73.98066854664988 40.78037319576296, -73.97829869608375 40.78035223624183))",8
"POLYGON ((-73.97827108977951 40.78215366553791, -73.97824348097724 40.783955094254345, -73.98061345956147 40.78397605642291, -73.98064100435178 40.78217462638272, -73.97827108977951 40.78215366553791))",8
"POLYGON ((-73.97824348097724 40.783955094254345, -73.97821586967673 40.785756522391125, -73.98058591227868 40.78577748588352, -73.98061345956147 40.78397605642291, -73.97824348097724 40.783955094254345))",10
"POLYGON ((-73.97821586967673 40.785756522391125, -73.9781882558777 40.78755794994826, -73.98055836250317 40.78757891476454, -73.98058591227868 40.78577748588352, -73.97821586967673 40.785756522391125))",12
"POLYGON ((-73.9781882558777 40.78755794994826, -73.9781606395799 40.789359376925724, -73.98053081023468 40.78938034306597, -73.98055836250317 40.78757891476454, -73.9781882558777 40.78755794994826))",5
"POLYGON ((-73.9781606395799 40.789359376925724, -73.97813302078306 40.791160803323514, -73.98050325547295 40.7911817707878, -73.98053081023468 40.78938034306597, -73.9781606395799 40.789359376925724))",5
"POLYGON ((-73.97813302078306 40.791160803323514, -73.97810539948692 40.79296222914162, -73.98047569821773 40.79298319793001, -73.98050325547295 40.7911817707878, -73.97813302078306 40.791160803323514))",5
"POLYGON ((-73.97810539948692 40.79296222914162, -73.97807777569126 40.79476365438006, -73.98044813846874 40.79478462449262, -73.98047569821773 40.79298319793001, -73.97810539948692 40.79296222914162))",0
"POLYGON ((-73.97807777569126 40.79476365438006, -73.9780501493958 40.7965650790388, -73.98042057622577 40.79658605047561, -73.98044813846874 40.79478462449262, -73.97807777569126 40.79476365438006))",0
"POLYGON ((-73.9780501493958 40.7965650790388, -73.97802252060028 40.79836650311784, -73.98039301148853 40.798387475878975, -73.98042057622577 40.79658605047561, -73.9780501493958 40.7965650790388))",0
"POLYGON ((-73.97802252060028 40.79836650311784, -73.97799488930444 40.80016792661717, -73.98036544425678 40.80018890070269, -73.98039301148853 40.798387475878975, -73.97802252060028 40.79836650311784))",0
"POLYGON ((-73.97799488930444 40.80016792661717, -73.97796725550802 40.8019693495368, -73.98033787453022 40.80199032494678, -73.98036544425678 40.80018890070269, -73.97799488930444 40.80016792661717))",0
"POLYGON ((-73.97796725550802 40.8019693495368, -73.97793961921079 40.8037707718767, -73.98031030230867 40.80379174861121, -73.98033787453022 40.80199032494678, -73.97796725550802 40.8019693495368))",0
"POLYGON ((-73.97793961921079 40.8037707718767, -73.97791198041247 40.805572193636884, -73.98028272759181 40.805593171695996, -73.98031030230867 40.80379174861121, -73.97793961921079 40.8037707718767))",0
"POLYGON ((-73.97791198041247 40.805572193636884, -73.9778843391128 40.80737361481733, -73.98025515037942 40.80739459420112, -73.98028272759181 40.805593171695996, -73.97791198041247 40.805572193636884))",0
"POLYGON ((-73.9778843391128 40.80737361481733, -73.97785669531156 40.80917503541804, -73.98022757067123 40.809196016126556, -73.98025515037942 40.80739459420112, -73.9778843391128 40.80737361481733))",0
"POLYGON ((-73.97785669531156 40.80917503541804, -73.97782904900845 40.81097645543901, -73.98019998846696 40.81099743747235, -73.98022757067123 40.809196016126556, -73.97785669531156 40.80917503541804))",0
"POLYGON ((-73.97782904900845 40.81097645543901, -73.97780140020323 40.81277787488021, -73.9801724037664 40.812798858238445, -73.98019998846696 40.81099743747235, -73.97782904900845 40.81097645543901))",0
"POLYGON ((-73.97780140020323 40.81277787488021, -73.97777374889563 40.814579293741666, -73.98014481656928 40.81460027842485, -73.9801724037664 40.812798858238445, -73.97780140020323 40.81277787488021))",0
"POLYGON ((-73.97777374889563 40.814579293741666, -73.97774609508541 40.81638071202335, -73.98011722687531 40.81640169803155, -73.98014481656928 40.81460027842485, -73.97777374889563 40.814579293741666))",0
"POLYGON ((-73.97774609508541 40.81638071202335, -73.97771843877233 40.81818212972526, -73.98008963468426 40.818203117058566, -73.98011722687531 40.81640169803155, -73.97774609508541 40.81638071202335))",0
"POLYGON ((-73.97771843877233 40.81818212972526, -73.97769077995608 40.81998354684739, -73.98006203999589 40.82000453550586, -73.98008963468426 40.818203117058566, -73.97771843877233 40.81818212972526))",0
"POLYGON ((-73.97769077995608 40.81998354684739, -73.97766311863644 40.821784963389746, -73.98003444280991 40.821805953373456, -73.98006203999589 40.82000453550586, -73.97769077995608 40.81998354684739))",0
"POLYGON ((-73.97766311863644 40.821784963389746, -73.97763545481317 40.82358637935229, -73.98000684312609 40.823607370661314, -73.98003444280991 40.821805953373456, -73.97766311863644 40.821784963389746))",0
"POLYGON ((-73.97763545481317 40.82358637935229, -73.97760778848597 40.82538779473504, -73.97997924094415 40.82540878736945, -73.98000684312609 40.823607370661314, -73.97763545481317 40.82358637935229))",0
"POLYGON ((-73.97760778848597 40.82538779473504, -73.97758011965459 40.827189209538, -73.97995163626386 40.82721020349785, -73.97997924094415 40.82540878736945, -73.97760778848597 40.82538779473504))",0
"POLYGON ((-73.97758011965459 40.827189209538, -73.97755244831879 40.82899062376113, -73.97992402908494 40.829011619046504, -73.97995163626386 40.82721020349785, -73.97758011965459 40.827189209538))",0
"POLYGON ((-73.97755244831879 40.82899062376113, -73.97752477447831 40.830792037404436, -73.97989641940714 40.83081303401541, -73.97992402908494 40.829011619046504, -73.97755244831879 40.82899062376113))",0
"POLYGON ((-73.97752477447831 40.830792037404436, -73.9774970981329 40.83259345046792, -73.9798688072302 40.832614448404556, -73.97989641940714 40.83081303401541, -73.97752477447831 40.830792037404436))",0
"POLYGON ((-73.9774970981329 40.83259345046792, -73.97746941928227 40.83439486295158, -73.97984119255388 40.83441586221394, -73.9798688072302 40.832614448404556, -73.9774970981329 40.83259345046792))",0
"POLYGON ((-73.97746941928227 40.83439486295158, -73.9774417379262 40.83619627485538, -73.9798135753779 40.83621727544355, -73.97984119255388 40.83441586221394, -73.97746941928227 40.83439486295158))",0
"POLYGON ((-73.9774417379262 40.83619627485538, -73.97741405406441 40.83799768617935, -73.97978595570203 40.83801868809339, -73.9798135753779 40.83621727544355, -73.9774417379262 40.83619627485538))",0
"POLYGON ((-73.97741405406441 40.83799768617935, -73.97738636769667 40.83979909692346, -73.97975833352598 40.839820100163436, -73.97978595570203 40.83801868809339, -73.97741405406441 40.83799768617935))",0
"POLYGON ((-73.97738636769667 40.83979909692346, -73.97735867882267 40.841600507087705, -73.97973070884952 40.841621511653706, -73.97975833352598 40.839820100163436, -73.97738636769667 40.83979909692346))",0
"POLYGON ((-73.97735867882267 40.841600507087705, -73.9773309874422 40.84340191667208, -73.97970308167237 40.84342292256419, -73.97973070884952 40.841621511653706, -73.97735867882267 40.841600507087705))",0
"POLYGON ((-73.9773309874422 40.84340191667208, -73.97730329355498 40.84520332567659, -73.9796754519943 40.845224332894844, -73.97970308167237 40.84342292256419, -73.9773309874422 40.84340191667208))",0
"POLYGON ((-73.97730329355498 40.84520332567659, -73.97727559716076 40.847004734101205, -73.97964781981503 40.84702574264569, -73.9796754519943 40.845224332894844, -73.97730329355498 40.84520332567659))",0
"POLYGON ((-73.97727559716076 40.847004734101205, -73.97724789825928 40.848806141945936, -73.97962018513431 40.848827151816735, -73.97964781981503 40.84702574264569, -73.97727559716076 40.847004734101205))",0
"POLYGON ((-73.97724789825928 40.848806141945936, -73.97722019685028 40.850607549210785, -73.97959254795188 40.85062856040795, -73.97962018513431 40.848827151816735, -73.97724789825928 40.848806141945936))",0
"POLYGON ((-73.97722019685028 40.850607549210785, -73.97719249293351 40.85240895589572, -73.9795649082675 40.852429968419315, -73.97959254795188 40.85062856040795, -73.97722019685028 40.850607549210785))",0
"POLYGON ((-73.97719249293351 40.85240895589572, -73.97716478650872 40.85421036200075, -73.9795372660809 40.85423137585088, -73.9795649082675 40.852429968419315, -73.97719249293351 40.85240895589572))",0
"POLYGON ((-73.97716478650872 40.85421036200075, -73.97713707757562 40.85601176752588, -73.97950962139183 40.85603278270258, -73.9795372660809 40.85423137585088, -73.97716478650872 40.85421036200075))",0
"POLYGON ((-73.97713707757562 40.85601176752588, -73.97710936613397 40.85781317247106, -73.9794819742 40.85783418897443, -73.97950962139183 40.85603278270258, -73.97713707757562 40.85601176752588))",0
"POLYGON ((-73.97710936613397 40.85781317247106, -73.97708165218353 40.85961457683633, -73.9794543245052 40.85963559466643, -73.9794819742 40.85783418897443, -73.97710936613397 40.85781317247106))",0
"POLYGON ((-73.97708165218353 40.85961457683633, -73.97705393572402 40.86141598062166, -73.97942667230714 40.861436999778554, -73.9794543245052 40.85963559466643, -73.97708165218353 40.85961457683633))",0
"POLYGON ((-73.97705393572402 40.86141598062166, -73.97702621675516 40.863217383827035, -73.97939901760556 40.863238404310806, -73.97942667230714 40.861436999778554, -73.97705393572402 40.86141598062166))",0
"POLYGON ((-73.97702621675516 40.863217383827035, -73.97699849527676 40.86501878645248, -73.97937136040022 40.86503980826319, -73.97939901760556 40.863238404310806, -73.97702621675516 40.863217383827035))",0
"POLYGON ((-73.97699849527676 40.86501878645248, -73.9769707712885 40.86682018849796, -73.97934370069088 40.86684121163568, -73.97937136040022 40.86503980826319, -73.97699849527676 40.86501878645248))",0
"POLYGON ((-73.9769707712885 40.86682018849796, -73.97694304479013 40.86862158996348, -73.97931603847724 40.86864261442829, -73.97934370069088 40.86684121163568, -73.9769707712885 40.86682018849796))",0
"POLYGON ((-73.97694304479013 40.86862158996348, -73.97691531578143 40.870422990849036, -73.97928837375906 40.870444016640995, -73.97931603847724 40.86864261442829, -73.97694304479013 40.86862158996348))",0
"POLYGON ((-73.97691531578143 40.870422990849036, -73.9768875842621 40.87222439115461, -73.97926070653611 40.87224541827379, -73.97928837375906 40.870444016640995, -73.97691531578143 40.870422990849036))",0
"POLYGON ((-73.9768875842621 40.87222439115461, -73.97685985023189 40.87402579088021, -73.97923303680808 40.87404681932668, -73.97926070653611 40.87224541827379, -73.9768875842621 40.87222439115461))",0
"POLYGON ((-73.97685985023189 40.87402579088021, -73.97683211369058 40.87582719002581, -73.97920536457475 40.875848219799664, -73.97923303680808 40.87404681932668, -73.97685985023189 40.87402579088021))",0
"POLYGON ((-73.97683211369058 40.87582719002581, -73.97680437463785 40.87762858859141, -73.97917768983585 40.8776496196927, -73.97920536457475 40.875848219799664, -73.97683211369058 40.87582719002581))",0
"POLYGON ((-73.97680437463785 40.87762858859141, -73.97677663307348 40.87942998657702, -73.97915001259113 40.87945101900581, -73.97917768983585 40.8776496196927, -73.97680437463785 40.87762858859141))",0
"POLYGON ((-73.97677663307348 40.87942998657702, -73.97674888899722 40.88123138398262, -73.97912233284032 40.88125241773899, -73.97915001259113 40.87945101900581, -73.97677663307348 40.87942998657702))",0
"POLYGON ((-73.97639886045641 40.74970686389419, -73.97637123267145 40.751508301717614, -73.97874005743235 40.75152928867866, -73.97876762130973 40.74972784952968, -73.97639886045641 40.74970686389419))",0
"POLYGON ((-73.97637123267145 40.751508301717614, -73.97634360238708 40.75330973896143, -73.97871249106132 40.75333072724809, -73.97874005743235 40.75152928867866, -73.97637123267145 40.751508301717614))",0
"POLYGON ((-73.97634360238708 40.75330973896143, -73.97631596960302 40.75511117562564, -73.9786849221964 40.755132165238, -73.97871249106132 40.75333072724809, -73.97634360238708 40.75330973896143))",0
"POLYGON ((-73.97631596960302 40.75511117562564, -73.97628833431901 40.75691261171026, -73.9786573508373 40.75693360264838, -73.9786849221964 40.755132165238, -73.97631596960302 40.75511117562564))",4
"POLYGON ((-73.97628833431901 40.75691261171026, -73.97626069653481 40.75871404721524, -73.97862977698378 40.7587350394792, -73.9786573508373 40.75693360264838, -73.97628833431901 40.75691261171026))",9
"POLYGON ((-73.97626069653481 40.75871404721524, -73.97623305625015 40.7605154821406, -73.97860220063558 40.760536475730454, -73.97862977698378 40.7587350394792, -73.97626069653481 40.75871404721524))",7
"POLYGON ((-73.97623305625015 40.7605154821406, -73.97620541346478 40.762316916486334, -73.97857462179246 40.76233791140216, -73.97860220063558 40.760536475730454, -73.97623305625015 40.7605154821406))",6
"POLYGON ((-73.97620541346478 40.762316916486334, -73.97617776817843 40.76411835025242, -73.97854704045415 40.764139346494304, -73.97857462179246 40.76233791140216, -73.97620541346478 40.762316916486334))",7
"POLYGON ((-73.97617776817843 40.76411835025242, -73.97615012039086 40.76591978343886, -73.9785194566204 40.76594078100687, -73.97854704045415 40.764139346494304, -73.97617776817843 40.76411835025242))",6
"POLYGON ((-73.97615012039086 40.76591978343886, -73.97612247010181 40.767721216045665, -73.97849187029095 40.76774221493986, -73.9785194566204 40.76594078100687, -73.97615012039086 40.76591978343886))",2
