Polygon Number,Longitude,Latitude
3255,-73.909485,40.854151
3255,-73.909542,40.854176
3255,-73.909756,40.854358
3255,-73.909751,40.854364
3255,-73.909837,40.854437
3255,-73.909801,40.854485
3255,-73.909857,40.854533
3255,-73.9097,40.854741
3255,-73.909599,40.854698
3255,-73.909066,40.855406
3255,-73.908921,40.855344
3256,-73.895516,40.848292
3256,-73.895654,40.848039
3256,-73.895977,40.84814
3256,-73.895839,40.848393
3256,-73.895516,40.848292
3257,-73.899458,40.847974
3257,-73.899891,40.848094
3257,-73.899658,40.848572
3257,-73.899559,40.848545
3257,-73.899546,40.848572
3257,-73.899473,40.848551
3257,-73.89946,40.848579
3257,-73.899183,40.848502
3257,-73.89935,40.848158
3257,-73.899367,40.848163
3257,-73.899458,40.847974
3258,-73.892445,40.849005
3258,-73.892548,40.848797
3258,-73.892756,40.848856
3258,-73.892578,40.849214
3258,-73.892262,40.849124
3258,-73.892337,40.848974
3258,-73.892445,40.849005
3259,-73.926326,40.842407
3259,-73.926413,40.84247
3259,-73.926496,40.842404
3259,-73.92659,40.842471
3259,-73.926418,40.842608
3259,-73.926353,40.842561
3259,-73.926151,40.842723
3259,-73.926298,40.842828
3259,-73.926217,40.842894
3259,-73.926033,40.842762
3259,-73.925875,40.842888
3259,-73.925909,40.842913
3259,-73.925704,40.843077
3259,-73.925541,40.84296
3259,-73.925748,40.842794
3259,-73.925798,40.842829
3259,-73.926326,40.842407
3260,-73.921237,40.83146
3260,-73.921221,40.831455
3260,-73.921213,40.831469
3260,-73.921136,40.831445
3260,-73.921185,40.831353
3260,-73.921475,40.83144
3260,-73.921182,40.831995
3260,-73.920985,40.831936
3260,-73.921237,40.83146
3261,-73.927031,40.824846
3261,-73.927011,40.824887
3261,-73.926845,40.824841
3261,-73.926855,40.824878
3261,-73.926985,40.824914
3261,-73.926931,40.825027
3261,-73.926682,40.824959
3261,-73.926691,40.824996
3261,-73.926902,40.825054
3261,-73.926839,40.825185
3261,-73.92671,40.825149
3261,-73.926718,40.825182
3261,-73.926817,40.825209
3261,-73.926758,40.825333
3261,-73.926623,40.825296
3261,-73.92661,40.825323
3261,-73.92674,40.825358
3261,-73.926689,40.825466
3261,-73.926335,40.825369
3261,-73.926467,40.825095
3261,-73.926635,40.825141
3261,-73.926658,40.825092
3261,-73.92653,40.825057
3261,-73.926715,40.824671
3261,-73.926865,40.824713
3261,-73.926851,40.824654
3261,-73.92677,40.824632
3261,-73.926869,40.824425
3261,-73.926913,40.824419
3261,-73.926971,40.82465
3261,-73.92695,40.824695
3261,-73.926996,40.824708
3261,-73.927031,40.824846
3262,-73.916428,40.829573
3262,-73.916653,40.829637
3262,-73.916602,40.829738
3262,-73.916378,40.829674
3262,-73.916428,40.829573
3263,-73.924804,40.818041
3263,-73.924597,40.818556
3263,-73.924538,40.818542
3263,-73.924497,40.818644
3263,-73.923647,40.818449
3263,-73.923656,40.818427
3263,-73.923121,40.818304
3263,-73.923136,40.818266
3263,-73.923062,40.818249
3263,-73.923052,40.818275
3263,-73.922629,40.818178
3263,-73.922685,40.818041
3263,-73.922643,40.818031
3263,-73.922822,40.817585
3263,-73.924804,40.818041
3264,-73.920071,40.806121
3264,-73.919925,40.806133
3264,-73.919846,40.80557
3264,-73.919992,40.805558
3264,-73.920071,40.806121
3265,-73.921504,40.806115
3265,-73.922038,40.806323
3265,-73.921937,40.806471
3265,-73.921619,40.806348
3265,-73.921434,40.806621
3265,-73.92149,40.806643
3265,-73.921444,40.806712
3265,-73.921171,40.806606
3265,-73.921504,40.806115
3266,-73.91031,40.840358
3266,-73.910752,40.840458
3266,-73.910707,40.840572
3266,-73.910757,40.840566
3266,-73.910787,40.840488
3266,-73.910951,40.840525
3266,-73.910914,40.84062
3266,-73.910956,40.840614
3266,-73.910982,40.840548
3266,-73.91138,40.840638
3266,-73.91138,40.840641
3266,-73.911285,40.840883
3266,-73.9111,40.840842
3266,-73.911116,40.840801
3266,-73.911057,40.840808
3266,-73.910886,40.84077
3266,-73.910818,40.840741
3266,-73.910627,40.840698
3266,-73.910608,40.840617
3266,-73.910566,40.840623
3266,-73.910533,40.840707
3266,-73.91074,40.840753
3266,-73.910575,40.841175
3266,-73.910504,40.841159
3266,-73.910448,40.840926
3266,-73.910575,40.840908
3266,-73.910561,40.840847
3266,-73.910432,40.840865
3266,-73.91031,40.840358
3267,-73.898962,40.840989
3267,-73.89861,40.841595
3267,-73.897998,40.841391
3267,-73.898312,40.84085
3267,-73.898352,40.840863
3267,-73.89839,40.840798
3267,-73.898962,40.840989
3268,-73.901424,40.843086
3268,-73.901543,40.843126
3268,-73.901466,40.843259
3268,-73.901347,40.843219
3268,-73.901424,40.843086
3269,-73.910704,40.835795
3269,-73.910741,40.835733
3269,-73.910968,40.835811
3269,-73.910931,40.835873
3269,-73.910704,40.835795
3270,-73.887143,40.840158
3270,-73.887285,40.840238
3270,-73.88724,40.840284
3270,-73.887098,40.840204
3270,-73.887143,40.840158
3271,-73.886994,40.84329
3271,-73.887149,40.843098
3271,-73.88731,40.843172
3271,-73.887329,40.843148
3271,-73.887631,40.843288
3271,-73.887598,40.84333
3271,-73.888297,40.843653
3271,-73.888344,40.843595
3271,-73.888422,40.843631
3271,-73.888401,40.843658
3271,-73.888559,40.843731
3271,-73.888533,40.843763
3271,-73.888755,40.843866
3271,-73.88879,40.843823
3271,-73.888872,40.843861
3271,-73.888854,40.843884
3271,-73.889074,40.843986
3271,-73.889135,40.843912
3271,-73.889252,40.843966
3271,-73.889193,40.844038
3271,-73.889197,40.84404
3271,-73.88904,40.844235
3271,-73.886994,40.84329
3272,-73.889193,40.844365
3272,-73.889394,40.844107
3272,-73.889615,40.844206
3272,-73.889584,40.844246
3272,-73.889833,40.844356
3272,-73.889944,40.844213
3272,-73.890038,40.844255
3272,-73.889935,40.844388
3272,-73.890071,40.844448
3272,-73.890205,40.844277
3272,-73.890225,40.844286
3272,-73.890277,40.844219
3272,-73.890174,40.844173
3272,-73.890194,40.844146
3272,-73.890112,40.84411
3272,-73.890236,40.843952
3272,-73.890361,40.844008
3272,-73.890348,40.844024
3272,-73.890614,40.844143
3272,-73.890476,40.84432
3272,-73.890452,40.844309
3272,-73.890095,40.844767
3272,-73.889193,40.844365
3273,-73.884427,40.846422
3273,-73.884465,40.846374
3273,-73.884398,40.846344
3273,-73.884475,40.846245
3273,-73.884544,40.846276
3273,-73.884603,40.8462
3273,-73.884757,40.846269
3273,-73.884718,40.846318
3273,-73.88479,40.84635
3273,-73.884696,40.846472
3273,-73.884627,40.846441
3273,-73.884587,40.846493
3273,-73.884427,40.846422
3274,-73.87849,40.840199
3274,-73.878358,40.840511
3274,-73.878178,40.840467
3274,-73.87831,40.840155
3274,-73.87849,40.840199
3275,-73.890053,40.832098
3275,-73.890268,40.831666
3275,-73.89041,40.831707
3275,-73.890195,40.832138
3275,-73.890053,40.832098
3276,-73.891966,40.832732
3276,-73.892143,40.832692
3276,-73.892171,40.832765
3276,-73.891995,40.832804
3276,-73.891966,40.832732
3277,-73.891132,40.834088
3277,-73.891163,40.834097
3277,-73.891123,40.834173
3277,-73.891,40.834136
3277,-73.891067,40.834006
3277,-73.891161,40.834034
3277,-73.891132,40.834088
3278,-73.88552,40.835151
3278,-73.885655,40.834889
3278,-73.885841,40.834944
3278,-73.885706,40.835206
3278,-73.88552,40.835151
3279,-73.893471,40.835994
3279,-73.893616,40.835943
3279,-73.893646,40.835991
3279,-73.893501,40.836042
3279,-73.893471,40.835994
3280,-73.884349,40.83868
3280,-73.884401,40.838567
3280,-73.88453,40.838601
3280,-73.884545,40.838569
3280,-73.884442,40.838542
3280,-73.884512,40.83839
3280,-73.884621,40.838419
3280,-73.884593,40.838478
3280,-73.884788,40.83853
3280,-73.884736,40.838642
3280,-73.884622,40.838611
3280,-73.884607,40.838642
3280,-73.884701,40.838667
3280,-73.884629,40.838822
3280,-73.884531,40.838797
3280,-73.884559,40.838735
3280,-73.884349,40.83868
3281,-73.908793,40.82426
3281,-73.909131,40.824345
3281,-73.909123,40.824362
3281,-73.909283,40.824402
3281,-73.909143,40.82472
3281,-73.909478,40.824805
3281,-73.909482,40.824798
3281,-73.909631,40.824835
3281,-73.909547,40.825027
3281,-73.910147,40.825178
3281,-73.910059,40.825378
3281,-73.909836,40.825322
3281,-73.909864,40.825257
3281,-73.909188,40.825087
3281,-73.909188,40.825088
3281,-73.909117,40.82507
3281,-73.909144,40.825007
3281,-73.908719,40.8249
3281,-73.908672,40.825009
3281,-73.908484,40.824962
3281,-73.908793,40.82426
3282,-73.906477,40.826729
3282,-73.906607,40.826615
3282,-73.90677,40.826721
3282,-73.906809,40.826686
3282,-73.906895,40.826743
3282,-73.906856,40.826778
3282,-73.906944,40.826835
3282,-73.90696,40.82682
3282,-73.907097,40.826909
3282,-73.907077,40.826926
3282,-73.907156,40.826978
3282,-73.906831,40.827264
3282,-73.906484,40.827038
3282,-73.90655,40.826981
3282,-73.906581,40.827001
3282,-73.906714,40.826883
3282,-73.906477,40.826729
3283,-73.904617,40.82985
3283,-73.904847,40.829916
3283,-73.904814,40.829981
3283,-73.904584,40.829916
3283,-73.904617,40.82985
3284,-73.912148,40.817303
3284,-73.912226,40.816992
3284,-73.912318,40.817005
3284,-73.91224,40.817317
3284,-73.912148,40.817303
3285,-73.906018,40.821179
3285,-73.906129,40.820894
3285,-73.906255,40.820922
3285,-73.906143,40.821207
3285,-73.906018,40.821179
3286,-73.905955,40.821354
3286,-73.905888,40.821477
3286,-73.905815,40.821455
3286,-73.905882,40.821332
3286,-73.905955,40.821354
3287,-73.895165,40.819086
3287,-73.895291,40.819088
3287,-73.895287,40.819246
3287,-73.895317,40.819247
3287,-73.895312,40.819419
3287,-73.895288,40.819419
3287,-73.895285,40.819526
3287,-73.895224,40.819525
3287,-73.895222,40.819591
3287,-73.895152,40.81959
3287,-73.895165,40.819086
3288,-73.902262,40.820965
3288,-73.902302,40.820969
3288,-73.902285,40.821056
3288,-73.902245,40.821052
3288,-73.902262,40.820965
3289,-73.888079,40.823821
3289,-73.887779,40.823832
3289,-73.887772,40.823718
3289,-73.888072,40.823708
3289,-73.888079,40.823821
3290,-73.892118,40.824718
3290,-73.892832,40.824383
3290,-73.892847,40.824383
3290,-73.892835,40.824966
3290,-73.892822,40.824971
3290,-73.892751,40.82497
3290,-73.892741,40.825467
3290,-73.892576,40.825465
3290,-73.892577,40.825406
3290,-73.892611,40.825407
3290,-73.892614,40.825242
3290,-73.892581,40.825242
3290,-73.892582,40.825184
3290,-73.892618,40.825169
3290,-73.892619,40.825131
3290,-73.892578,40.82513
3290,-73.89258,40.825024
3290,-73.892628,40.825024
3290,-73.892629,40.824969
3290,-73.892481,40.824967
3290,-73.892482,40.824913
3290,-73.892369,40.824911
3290,-73.892363,40.825189
3290,-73.892108,40.825186
3290,-73.892118,40.824718
3291,-73.890752,40.828503
3291,-73.890379,40.828503
3291,-73.890378,40.828394
3291,-73.890751,40.828393
3291,-73.890752,40.828503
3292,-73.888341,40.829136
3292,-73.888332,40.82904
3292,-73.888376,40.829038
3292,-73.888371,40.828991
3292,-73.888544,40.828982
3292,-73.888547,40.829021
3292,-73.888586,40.829019
3292,-73.888596,40.829126
3292,-73.888597,40.829126
3292,-73.888602,40.82918
3292,-73.888443,40.829188
3292,-73.888438,40.829131
3292,-73.888341,40.829136
3293,-73.876147,40.828417
3293,-73.875916,40.828443
3293,-73.875894,40.828334
3293,-73.876125,40.828308
3293,-73.876147,40.828417
3294,-73.888005,40.816148
3294,-73.888241,40.816116
3294,-73.888257,40.816186
3294,-73.888022,40.816218
3294,-73.888005,40.816148
3295,-73.887777,40.817752
3295,-73.887792,40.817817
3295,-73.88747,40.817857
3295,-73.887456,40.817792
3295,-73.887777,40.817752
3296,-73.882518,40.821337
3296,-73.883186,40.821254
3296,-73.883283,40.821699
3296,-73.882614,40.821782
3296,-73.882518,40.821337
3297,-73.870621,40.832844
3297,-73.870867,40.832813
3297,-73.870894,40.832934
3297,-73.870647,40.832965
3297,-73.870621,40.832844
3298,-73.869604,40.834078
3298,-73.869618,40.834142
3298,-73.86937,40.834172
3298,-73.869356,40.834109
3298,-73.869604,40.834078
3299,-73.90217,40.812317
3299,-73.902161,40.812294
3299,-73.902274,40.812268
3299,-73.902373,40.812189
3299,-73.902147,40.812162
3299,-73.902134,40.812223
3299,-73.902003,40.812207
3299,-73.90199,40.812266
3299,-73.901878,40.812253
3299,-73.901726,40.812355
3299,-73.901645,40.81215
3299,-73.90307,40.811824
3299,-73.903027,40.811717
3299,-73.903365,40.81164
3299,-73.903885,40.812085
3299,-73.903298,40.81222
3299,-73.903322,40.81228
3299,-73.901489,40.8127
3299,-73.901383,40.812436
3299,-73.901513,40.812406
3299,-73.901603,40.81263
3299,-73.901656,40.812618
3299,-73.901569,40.812401
3299,-73.901703,40.812371
3299,-73.901784,40.812572
3299,-73.901884,40.812549
3299,-73.90173,40.812417
3299,-73.90217,40.812317
3300,-73.904306,40.803571
3300,-73.904424,40.803788
3300,-73.904136,40.803878
3300,-73.904018,40.80366
3300,-73.904306,40.803571
3301,-73.888417,40.813372
3301,-73.888216,40.813388
3301,-73.888209,40.813334
3301,-73.888409,40.813318
3301,-73.888417,40.813372
3302,-73.878826,40.808872
3302,-73.878983,40.80886
3302,-73.878991,40.808925
3302,-73.878834,40.808936
3302,-73.878826,40.808872
3303,-73.88096,40.810214
3303,-73.880675,40.810247
3303,-73.880553,40.809661
3303,-73.880604,40.809655
3303,-73.881044,40.810151
3303,-73.881021,40.810162
3303,-73.880951,40.81017
3303,-73.88096,40.810214
3304,-73.919753,40.852293
3304,-73.919707,40.852357
3304,-73.919567,40.852299
3304,-73.919614,40.852235
3304,-73.919753,40.852293
3305,-73.91286,40.85538
3305,-73.913008,40.855442
3305,-73.912957,40.855512
3305,-73.912809,40.85545
3305,-73.91286,40.85538
3306,-73.910003,40.84962
3306,-73.909986,40.849712
3306,-73.909936,40.849706
3306,-73.909941,40.84968
3306,-73.909794,40.849665
3306,-73.909806,40.849599
3306,-73.910003,40.84962
3307,-73.89427,40.849619
3307,-73.8943,40.849559
3307,-73.89426,40.849548
3307,-73.894289,40.849489
3307,-73.894381,40.849515
3307,-73.894322,40.849634
3307,-73.89427,40.849619
3308,-73.918644,40.844522
3308,-73.918911,40.844553
3308,-73.918896,40.844631
3308,-73.918628,40.8446
3308,-73.918644,40.844522
3309,-73.930119,40.830613
3309,-73.930192,40.830477
3309,-73.930245,40.830493
3309,-73.930172,40.830629
3309,-73.930119,40.830613
3310,-73.919341,40.83065
3310,-73.919324,40.830798
3310,-73.919298,40.830849
3310,-73.919296,40.830849
3310,-73.919168,40.830813
3310,-73.919121,40.830909
3310,-73.919159,40.830919
3310,-73.919172,40.830893
3310,-73.919252,40.830915
3310,-73.919173,40.831077
3310,-73.918879,40.830994
3310,-73.91888,40.830989
3310,-73.918863,40.830973
3310,-73.918725,40.830934
3310,-73.918768,40.830847
3310,-73.918784,40.830837
3310,-73.918785,40.830829
3310,-73.918833,40.830731
3310,-73.918868,40.830741
3310,-73.918851,40.830716
3310,-73.918898,40.830621
3310,-73.918939,40.830624
3310,-73.918948,40.830539
3310,-73.919341,40.83065
3311,-73.921564,40.831744
3311,-73.921678,40.831496
3311,-73.921999,40.83158
3311,-73.921945,40.831698
3311,-73.921883,40.831681
3311,-73.921865,40.831721
3311,-73.921882,40.831726
3311,-73.921835,40.831829
3311,-73.921743,40.831805
3311,-73.921765,40.831758
3311,-73.921674,40.831734
3311,-73.921658,40.831769
3311,-73.921564,40.831744
3312,-73.930797,40.82444
3312,-73.929513,40.824492
3312,-73.92909,40.823746
3312,-73.929071,40.823475
3312,-73.928808,40.823343
3312,-73.928743,40.823228
3312,-73.928808,40.823155
3312,-73.928898,40.823151
3312,-73.928886,40.822976
3312,-73.928985,40.822944
3312,-73.928958,40.822563
3312,-73.929113,40.822387
3312,-73.929594,40.822368
3312,-73.929584,40.822232
3312,-73.929456,40.822238
3312,-73.929365,40.820952
3312,-73.929898,40.820931
3312,-73.929905,40.821034
3312,-73.930565,40.821007
3312,-73.930645,40.822133
3312,-73.930588,40.822135
3312,-73.930591,40.822177
3312,-73.930329,40.822188
3312,-73.930339,40.82233
3312,-73.930644,40.822317
3312,-73.930711,40.823264
3312,-73.930479,40.823274
3312,-73.930486,40.823383
3312,-73.930695,40.823375
3312,-73.930697,40.823401
3312,-73.930725,40.823415
3312,-73.930797,40.82444
3313,-73.928394,40.82743
3313,-73.928465,40.827482
3313,-73.928362,40.827564
3313,-73.92829,40.827512
3313,-73.928394,40.82743
3314,-73.931771,40.815502
3314,-73.932028,40.815502
3314,-73.932028,40.815642
3314,-73.931771,40.815642
3314,-73.931771,40.815502
3315,-73.920018,40.808257
3315,-73.920088,40.808143
3315,-73.920498,40.808288
3315,-73.92048,40.808316
3315,-73.921432,40.808652
3315,-73.921335,40.80881
3315,-73.920363,40.808467
3315,-73.920408,40.808394
3315,-73.920018,40.808257
3316,-73.919576,40.803666
3316,-73.919527,40.803744
3316,-73.919389,40.803694
3316,-73.919355,40.803749
3316,-73.919152,40.803676
3316,-73.919096,40.803765
3316,-73.918933,40.803707
3316,-73.919072,40.803485
3316,-73.919576,40.803666
3317,-73.909992,40.840932
3317,-73.910003,40.840997
3317,-73.909763,40.841021
3317,-73.909752,40.840955
3317,-73.909992,40.840932
3318,-73.907949,40.843077
3318,-73.908029,40.84308
3318,-73.908017,40.843269
3318,-73.907937,40.843267
3318,-73.907949,40.843077
3319,-73.908979,40.843839
3319,-73.908965,40.844009
3319,-73.908909,40.844007
3319,-73.908892,40.844215
3319,-73.90866,40.844204
3319,-73.908669,40.844086
3319,-73.908659,40.844085
3319,-73.90868,40.843825
3319,-73.908979,40.843839
3320,-73.91174,40.845653
3320,-73.911763,40.845607
3320,-73.911829,40.845626
3320,-73.911806,40.845672
3320,-73.91174,40.845653
3321,-73.913948,40.835549
3321,-73.914055,40.83536
3321,-73.914613,40.83554
3321,-73.914507,40.835729
3321,-73.913948,40.835549
3322,-73.90939,40.835731
3322,-73.909014,40.836603
3322,-73.908803,40.836551
3322,-73.909179,40.835679
3322,-73.90939,40.835731
3323,-73.9096,40.837634
3323,-73.909575,40.837697
3323,-73.909325,40.837638
3323,-73.909351,40.837575
3323,-73.9096,40.837634
3324,-73.898655,40.83393
3324,-73.898799,40.833956
3324,-73.898765,40.834064
3324,-73.89862,40.834037
3324,-73.898655,40.83393
3325,-73.884907,40.840901
3325,-73.885061,40.840687
3325,-73.885279,40.840779
3325,-73.885323,40.840717
3325,-73.885244,40.840685
3325,-73.88529,40.84062
3325,-73.885132,40.840524
3325,-73.885102,40.840566
3325,-73.884974,40.840513
3325,-73.884992,40.840487
3325,-73.885158,40.840511
3325,-73.885323,40.840281
3325,-73.885429,40.840325
3325,-73.885418,40.840369
3325,-73.88546,40.840386
3325,-73.885549,40.840398
3325,-73.885579,40.840411
